model_id,model_name,c_id,s_id,b_id,n_params,AIC,BIC,RMSE,DW,RSS,N,success,Sub,exp,q1,q2,q3,lambda,r_base,d0,alpha_d0,alpha_q1,alpha_q2,x_reset,k_reset,alpha_q3,r_low
C2_S0_B2,C_Q2__S_baseline__B_B2,C2,S0,B2,8,0.6579007345192558,27.202860685272984,0.2330408036752636,1.5192850256227062,11.078835300233006,204,True,885939,1,0.0487400914613556,0.0164876354593112,2.154568623656275,0.7146321484645144,1.7939204223256462,0.0494573907979987,-0.0867609005536025,,,,,,
C2_S0_B3,C_Q2__S_baseline__B_B3,C2,S0,B3,8,2.0355206492196967,28.580480599973427,0.2338290004015027,1.5087756906843497,11.153904291468262,204,True,885939,1,0.0021979544514463,7.088688668226656,3.186837430324802,0.598839842539004,3.457583657307741,0.0538016690918108,-0.1003993337191626,,,,,,
C2_S1_B1,C_Q2__S_x_reset__B_B1,C2,S1,B1,9,0.0247949342282964,29.88787487882624,0.2315416730767319,1.5050479097411888,10.936755459719128,204,True,885939,1,0.0084013216047822,1.9339627938930612,3.56464616021983,0.0326950193608775,1.6152087968049422,0.0477533347839436,-0.0869632225335277,,-0.4520746381195912,0.5278422935417486,,,
C2_S1_B2,C_Q2__S_x_reset__B_B2,C2,S1,B2,9,0.015603707424546,29.878683652022488,0.2315364570765825,1.505414057297473,10.936262714937532,204,True,885939,1,0.0536777440127596,10.665263011389817,0.1566417600306015,0.4704771744853615,8.618938119862339,0.0478002067770055,-0.0872222581995786,,-0.5487700643884169,0.5304947995588487,,,
C2_S1_B3,C_Q2__S_x_reset__B_B3,C2,S1,B3,9,0.0247949342282964,29.88787487882624,0.2315416730767319,1.5050479097411888,10.936755459719128,204,True,885939,1,0.0084013216047822,1.9339627938930612,3.56464616021983,0.0326950193608775,1.6152087968049422,0.0477533347839436,-0.0869632225335277,,-0.4520746381195912,0.5278422935417486,,,
C2_S2_B1,C_Q2__S_K_reset__B_B1,C2,S2,B1,9,4.0399377389545155,33.903017683552456,0.2338315318948073,1.508312716377846,11.154145802887552,204,True,885939,1,0.0006150800595205,3.6802105997061374,0.2560651547487118,0.0007267857832533,1.8690133657265824,0.0537135064037676,-0.1001111056203973,,-0.9998983437023248,,,,
C2_S2_B2,C_Q2__S_K_reset__B_B2,C2,S2,B2,9,2.5701674889158106,32.433247433513756,0.2329906977242664,1.5191636533951025,11.074071706112266,204,True,885939,1,0.000379183640715,0.1105614891425286,4.077876375381853,0.7322877344473747,3.2999498564937606,0.0492488980817903,-0.0873732623994816,,-4.959550241930916,,,,
C2_S2_B3,C_Q2__S_K_reset__B_B3,C2,S2,B3,9,4.0399377389545155,33.903017683552456,0.2338315318948073,1.508312716377846,11.154145802887552,204,True,885939,1,0.0006150800595205,3.6802105997061374,0.2560651547487118,0.0007267857832533,1.8690133657265824,0.0537135064037676,-0.1001111056203973,,-0.9998983437023248,,,,
C3_S0_B1,C_Q3__S_baseline__B_B1,C3,S0,B1,8,2.368492769481948,28.913452720235675,0.2340199080416504,1.5082803960503215,11.172124741403792,204,True,885939,1,0.0060373002179995,4.648311793684995,3.3022601474602027,0.0046956403654635,3.865136789028053,0.0525430810332447,-0.0962574234692221,,,,,,
C3_S0_B2,C_Q3__S_baseline__B_B2,C3,S0,B2,8,0.6799790458251547,27.224938996578885,0.2330534146718911,1.5205739773379534,11.080034394406605,204,True,885939,1,0.0106415717422996,0.0221861061829669,4.7008140467295405,0.7485290188321619,3.981165221105668,0.049224759407343,-0.0872962349336066,,,,,,
C3_S0_B3,C_Q3__S_baseline__B_B3,C3,S0,B3,8,2.360537963952483,28.90549791470621,0.2340153453830452,1.5084278018464126,11.171689102448171,204,True,885939,1,9.172990671983162e-05,12.001644936797543,4.221796932463464,0.9615822990931404,9.93622719582259,0.0525524733181966,-0.096278893002604,,,,,,
C3_S1_B1,C_Q3__S_x_reset__B_B1,C3,S1,B1,9,0.1000626510713438,29.96314259566929,0.2315843917549323,1.5045235421334646,10.940791422918402,204,True,885939,1,0.0676838364099673,7.590409312337357,1.221799037781531,0.7857044268045139,7.99824472674015,0.0469541065185113,-0.0849156246302192,,,0.5456515914263973,,,
C3_S1_B2,C_Q3__S_x_reset__B_B2,C3,S1,B2,9,-0.7862646442338352,29.076815300364107,0.2310818506299642,1.5137702129823378,10.8933596248761,204,True,885939,1,0.5426306539460172,2.984727491143256,1.6239482611288365,0.9971554811812208,4.056147319194532,0.0454987386212971,-0.0861381960439877,,,0.5935089979828938,,,
C3_S1_B3,C_Q3__S_x_reset__B_B3,C3,S1,B3,9,0.1026803212865417,29.965760265884484,0.231585877572357,1.504556772367747,10.940931812955585,204,True,885939,1,0.1015939349632872,6.783824492657528,0.6254682097541338,0.6537832421738591,7.202690878431458,0.0469365994073464,-0.0848849822291656,,,0.5471216940521517,,,
C3_S2_B1,C_Q3__S_K_reset__B_B1,C3,S2,B1,9,4.36101969586753,34.22409964046547,0.2340156216887487,1.5084313704172487,11.171715483651802,204,True,885939,1,1.994474246774531e-05,9.72890913685383,2.4460589395240135,0.8481550789043132,8.054475298098401,0.052553793831764,-0.096280101691252,,,,3.542338977209631e-12,-3.866079786245936,
C3_S2_B2,C_Q3__S_K_reset__B_B2,C3,S2,B2,9,2.579648730652437,32.44272867525038,0.2329961121036658,1.5200510708487769,11.0745864041065,204,True,885939,1,0.0002251856841644,0.0053970630038828,2.5244207394474647,0.7067031377555085,2.6133272941358983,0.0482432975999254,-0.0838852152017253,,,,2.408272593721577e-07,0.4706872254261991,
C3_S2_B3,C_Q3__S_K_reset__B_B3,C3,S2,B3,9,4.361263379183466,34.22434332378141,0.2340157614576696,1.5084457243140756,11.171728828565035,204,True,885939,1,0.0019801657569616,11.522821531599144,0.0109116921854797,0.9999482175639812,9.540451331299442,0.0525512772589292,-0.0962764218169272,,,,8.034795494142385e-16,-3.689345198047001,
C4_S0_B1,C_R__S_baseline__B_B1,C4,S0,B1,8,0.6117746705236264,27.156734621277355,0.233014458951187,1.519363018053192,11.076330568384147,204,True,885939,1,0.0004774119286254,0.9280196038028268,4.657269836624558,0.005,2.315335962981574,0.0514162868808761,-0.0927754122823075,,,,,,
C4_S0_B2,C_R__S_baseline__B_B2,C4,S0,B2,8,-0.6256975461781735,25.919262404575555,0.2323087920963715,1.524086269561861,11.009344476596135,204,True,885939,1,6.890160850780759e-05,0.0030990336674573,0.9640395292768812,0.7592897994479394,8.910147037564906,0.051847975562576,-0.0904662378247998,,,,,,
C4_S0_B3,C_R__S_baseline__B_B3,C4,S0,B3,8,0.6045262205309268,27.149486171284657,0.2330103192976326,1.5186249960835758,11.07593701543368,204,True,885939,1,4.12932338732799e-05,0.9243263096496698,4.6825704297307915,0.9962299481363924,2.4337580134262837,0.0544937600812477,-0.0980284773871581,,,,,,
C4_S1_B1,C_R__S_x_reset__B_B1,C4,S1,B1,9,-1.423890836653797,28.439189107944145,0.2307209958129362,1.514183392195103,10.859364293418242,204,True,885939,1,0.0120291414682809,0.7437072940286658,0.6526964773541029,0.7641879971884667,1.9092642078737552,0.0479486557167817,-0.0861337231517376,,,,,,
C4_S1_B2,C_R__S_x_reset__B_B2,C4,S1,B2,9,-1.4245898300895945,28.438490114508348,0.2307206005376337,1.5140496085703248,10.85932708453906,204,True,885939,1,3.271848998622385e-07,0.753216672292446,0.0025511053737675,0.0204138615562817,2.972865908753018,0.0480665970591411,-0.0863211344780402,,,,,,
C4_S1_B3,C_R__S_x_reset__B_B3,C4,S1,B3,9,-1.4247832102568694,28.438296734341073,0.2307204911827863,1.5141821036565692,10.85931679053174,204,True,885939,1,0.0105248368855468,0.7456466399846159,0.032618496526517,0.999552566353944,3.372023571977005,0.047954657473615,-0.0861429083063031,,,,,,
C4_S2_B1,C_R__S_K_reset__B_B1,C4,S2,B1,9,2.6047989251886783,32.46787886978662,0.2330104750403302,1.518636788848552,11.075951821618151,204,True,885939,1,2.6711723201845285e-05,0.9218205171216194,1.8046352408470272,0.9996101780049182,0.5616310476419801,0.0546339495763062,-0.0979406713957738,,,,1.13430822380826e-05,,
C4_S2_B2,C_R__S_K_reset__B_B2,C4,S2,B2,9,1.4180172901572377,31.28109723475518,0.2323336839710974,1.5236517877111782,11.011703904346684,204,True,885939,1,1.0973754393541808e-10,0.0041363996645052,0.9482319816134144,0.7998800442575423,2.1214842157749185,0.0522300394218567,-0.0918093364582413,,,,1.2836368078824007e-10,,
C4_S2_B3,C_R__S_K_reset__B_B3,C4,S2,B3,9,2.6042630169848913,32.46734296158283,0.2330101689811559,1.5185714412590288,11.075922725119872,204,True,885939,1,1.494119533659643e-05,0.9213937183333798,0.2258008991630018,0.4695089653381201,9.058886527418045,0.0545351985095486,-0.0980251762601136,,,,2.278346416638709e-08,,
C5_S0_B1,C_Q1_R__S_baseline__B_B1,C5,S0,B1,9,2.609607608455658,32.4726875530536,0.2330132213152697,1.5178001548940216,11.076212906774654,204,True,885939,1,0.0005892261232073,0.9210814212630272,3.008855402799633,0.995,1.9945043010027528,0.0577053646675285,-0.1038806010096764,-4.985027601367497,,,,,0.597285175932888
C5_S0_B2,C_Q1_R__S_baseline__B_B2,C5,S0,B2,9,1.3746241830858992,31.23770412768384,0.2323089752840338,1.5238296454187727,11.009361839493636,204,True,885939,1,5.2383464876405976e-11,0.0033754365890709,0.958036075637,0.7596620996521136,7.817400254462946,0.0518624255789084,-0.0905509394476926,-4.642133007706711,,,,,0.6242291331052389
C5_S0_B3,C_Q1_R__S_baseline__B_B3,C5,S0,B3,9,2.6574257544072992,32.52050569900524,0.233040532377022,1.5189290829757252,11.07880950503543,204,True,885939,1,0.3671925104827441,0.8521279541594291,0.0027093611082011,0.3353988207233633,1.6578752798604703,0.0559883573705923,-0.1007357593694618,-4.805958628939098,,,,,0.5791761654111628
C5_S1_B1,C_Q1_R__S_x_reset__B_B1,C5,S1,B1,10,0.4984360332394075,33.67963597168157,0.2306770764105017,1.513167605775868,10.855230370584474,204,True,885939,1,0.3868235220589266,0.6939099570024406,3.3003568305084694,0.995,1.6385108224977467,0.0479363289824532,-0.086289729010079,-4.9970562116114,,,,,0.6072578632703077
C5_S1_B2,C_Q1_R__S_x_reset__B_B2,C5,S1,B2,10,0.4540442329879184,33.63524417143008,0.2306519793182567,1.514996692620311,10.852868454939625,204,True,885939,1,0.598852293665876,0.63415644819962,0.0175992413485286,0.9866018449354574,2.427846457864927,0.0473854665261403,-0.0844839146331255,-4.8069589341437275,,,,,0.5862471735592671
C5_S1_B3,C_Q1_R__S_x_reset__B_B3,C5,S1,B3,10,0.4888976367505577,33.67009757519272,0.2306716836073246,1.5130784798261865,10.854722826120488,204,True,885939,1,0.5145694592820095,0.6632860338654839,1.5785882582986384,0.5618202004986255,3.932933893404782,0.0476441211806174,-0.0857407593386903,-4.998909445782129,,,,,0.5890949342481762
C5_S2_B1,C_Q1_R__S_K_reset__B_B1,C5,S2,B1,10,4.610364894150328,37.79156483259249,0.2330136538097377,1.518598531089863,11.076254023799915,204,True,885939,1,0.084640566674371,0.9037389158895324,4.551130601359487,0.9959456824618208,1.1732462439708191,0.0546008851071662,-0.0981958957637108,-4.925629845959973,,,,,0.5913834886753739
C5_S2_B2,C_Q1_R__S_K_reset__B_B2,C5,S2,B2,10,3.414970881335421,36.59617081977758,0.2323319492143767,1.5247475851781298,11.01153946365335,204,True,885939,1,4.438317251698472e-06,0.0059685048548677,0.9656030246013796,0.7623093747022553,7.321884819439049,0.0518824716863157,-0.0907208180629303,-4.999999999693885,,,,,0.625354870620559
C5_S2_B3,C_Q1_R__S_K_reset__B_B3,C5,S2,B3,10,4.604194594522934,37.7853945329651,0.2330101299048615,1.518547874509827,11.075919010209212,204,True,885939,1,8.558661371343523e-06,0.920845967763793,3.584426997139215,0.1276798470754779,0.6606227451774789,0.0545330092220918,-0.0980790582444555,-4.999947919368268,,,,,0.5962961289029066
C6_S0_B1,C_Q2_R__S_baseline__B_B1,C6,S0,B1,9,2.596016518555192,32.45909646315313,0.2330054594258277,1.5192204937790472,11.075475000937178,204,True,885939,1,3.0190519542277032e-06,0.8503492908519733,4.9750000000000005,0.855963521915162,3.8994728354430266,0.0544713020353325,-0.0977146366911619,,,,,,0.588454741035967
C6_S0_B2,C_Q2_R__S_baseline__B_B2,C6,S0,B2,9,1.3129279220305143,31.176007866628456,0.2322738490301659,1.5243501045626056,11.00603275243082,204,True,885939,1,3.729039588206229e-05,0.0593620247672839,0.9429096614632224,0.7912361215174586,3.6968409023117608,0.0517566277364534,-0.0915693476619133,,,,,,0.6184950010806509
C6_S0_B3,C_Q2_R__S_baseline__B_B3,C6,S0,B3,9,2.5964501731949525,32.459530117792895,0.2330057070825735,1.5191822353421844,11.07549854474221,204,True,885939,1,7.268407644516438e-05,0.8523088393432099,4.975,0.617206987632053,0.4602472550181087,0.0544776042938625,-0.0977346711158765,,,,,,0.5888138832251671
C6_S1_B1,C_Q2_R__S_x_reset__B_B1,C6,S1,B1,10,0.5067359964184135,33.687935934860576,0.2306817691328426,1.5157160768208595,10.855672036492656,204,True,885939,1,4.388296731051649e-06,0.587180521326496,0.3265021786377904,0.93303277788841,3.7447802705179782,0.0475169007663047,-0.0847762023919096,,0.4415901969056407,0.5154890776964267,,,0.600535727496225
C6_S1_B2,C_Q2_R__S_x_reset__B_B2,C6,S1,B2,10,0.5101778223826337,33.69137776082479,0.2306837151373802,1.5161866693492732,10.85585519163514,204,True,885939,1,0.0013295821347734,0.5778666726230859,0.0001619933968066,1.6305004889721753e-06,9.295714122463105,0.047485124274756,-0.0846741544125387,,0.4747385165471467,0.5155185584260114,,,0.5987017534106771
C6_S1_B3,C_Q2_R__S_x_reset__B_B3,C6,S1,B3,10,0.5063587535297103,33.68755869197187,0.2306815558411349,1.515873182728685,10.855651961878484,204,True,885939,1,4.969887579908076e-06,0.5864951635290551,3.107993034503286,0.7564256373387452,1.9421769056559297,0.0475089919428734,-0.0847520246809621,,0.4476403913417656,0.5155518291641255,,,0.6001066323978906
C6_S2_B1,C_Q2_R__S_K_reset__B_B1,C6,S2,B1,10,4.596864098806456,37.77806403724862,0.2330059434724723,1.518995842375618,11.075521017473385,204,True,885939,1,7.564398122480564e-06,0.8603857848943203,4.559233766112705,0.8750283502620052,0.401108778226523,0.0544803315228317,-0.0977722143239399,,0.115682809539464,,,,0.590103341432328
C6_S2_B2,C_Q2_R__S_K_reset__B_B2,C6,S2,B2,10,3.3419493266593108,36.52314926510147,0.2322903714642509,1.5242463221915703,11.007598601699936,204,True,885939,1,9.431321082125748e-05,0.0598839129300995,0.962087286945707,0.7930007478818571,2.330482006159659,0.0516436219154687,-0.0914478581413883,,-4.9999818889925445,,,,0.6358762360058862
C6_S2_B3,C_Q2_R__S_K_reset__B_B3,C6,S2,B3,10,4.595294192536743,37.776494130978904,0.2330050469117179,1.5194967503261194,11.075435784811704,204,True,885939,1,7.081993656916943e-09,0.8376164873570702,0.8944456433745929,0.7324596621539541,1.534680920886183,0.0544561267665585,-0.0976346196744665,,0.1658249275041163,,,,0.5864743470838305
C7_S0_B1,C_Q3_R__S_baseline__B_B1,C7,S0,B1,9,2.644685475838248,32.507765420436186,0.2330332555266652,1.5182661502957644,11.078117628996631,204,True,885939,1,0.0062389631255027,0.9276664726005948,2.9586478842456754,0.1571669772231519,0.1000684639822287,0.0587991345075274,-0.1070452635955771,,,,,,0.6039007143475845
C7_S0_B2,C_Q3_R__S_baseline__B_B2,C7,S0,B2,9,0.8515329849428284,30.71461292954077,0.2320113259832465,1.551407976024838,10.981168098438872,204,True,885939,1,1.7844958538486182e-14,0.3530278821907748,0.0427540516526692,0.7007117057883103,0.7524652856954427,0.0486519862742294,-0.0868826305602585,,,,,,0.4610643857943382
C7_S0_B3,C_Q3_R__S_baseline__B_B3,C7,S0,B3,9,2.6171425599938853,32.48022250459183,0.233017524647483,1.5187007339939158,11.076622025739436,204,True,885939,1,0.0031685773494079,0.9186886301202802,2.332721838299161,0.998754948048674,0.5583291577755524,0.0545342004395599,-0.0980870486663638,,,,,,0.5974229776283251
C7_S1_B1,C_Q3_R__S_x_reset__B_B1,C7,S1,B1,10,0.5743497507986,33.755549689240766,0.2307200008802407,1.5135996207184756,10.859270636460373,204,True,885939,1,0.0039337187783965,0.7542131340865897,0.2403656001238805,0.0478496955511177,1.38050093293704,0.0480721849882559,-0.0865596432076191,,,0.5028970091577899,,,0.6321802761915478
C7_S1_B2,C_Q3_R__S_x_reset__B_B2,C7,S1,B2,10,-0.5834475760718192,32.59775236237034,0.2300662059286572,1.5265304088914973,10.797813658523095,204,True,885939,1,0.0608119871775645,0.6514983798893517,0.3700518401392098,0.996697954987732,0.1493103264420536,0.0467687321745177,-0.0873774763305607,,,0.461163803086279,,,0.608718940380453
C7_S1_B3,C_Q3_R__S_x_reset__B_B3,C7,S1,B3,10,0.5743497507986,33.755549689240766,0.2307200008802407,1.5135996207184756,10.859270636460373,204,True,885939,1,0.0039337187783965,0.7542131340865897,0.2403656001238805,0.0478496955511177,1.38050093293704,0.0480721849882559,-0.0865596432076191,,,0.5028970091577899,,,0.6321802761915478
C7_S2_B1,C_Q3_R__S_K_reset__B_B1,C7,S2,B1,10,4.604228402685374,37.785428341127535,0.2330101492128141,1.518554245468132,11.075920845780292,204,True,885939,1,9.749418142855238e-08,0.9209234892953684,4.09708812878539,0.2651894197609387,7.725754386050173,0.0545323370798277,-0.0980778258462586,,,,1.025924998327701e-06,-4.329876302443925,0.5962944252749
C7_S2_B2,C_Q3_R__S_K_reset__B_B2,C7,S2,B2,10,2.8353000735123075,36.01650001195447,0.232002095237207,1.5512810027652315,10.980294327668627,204,True,885939,1,6.669793983223892e-10,0.3684823951615915,0.0372100553037731,0.6706049248663577,0.1494999999999997,0.0487144816505451,-0.0870276439072768,,,,9.371954136962748e-11,4.237955508494692,0.4631892257015608
C7_S2_B3,C_Q3_R__S_K_reset__B_B3,C7,S2,B3,10,4.611087244682027,37.79228718312419,0.233014066353085,1.518575330237315,11.076293244153588,204,True,885939,1,0.0008178987367125,0.921304168268767,2.9423245930079815,0.9992384754978444,2.107585687224022,0.0545301031240126,-0.0980768408656865,,,,0.0001078920199066,-3.122984601262372,0.5971544933453362
C8_S0_B1,C_Q1_Q2__S_baseline__B_B1,C8,S0,B1,9,4.041279206827651,33.904359151425595,0.2338323007134432,1.5093969473362725,11.154219150816202,204,True,885939,1,0.007523903934917,5.647576435744622,1.693374273251143,0.005,2.570446435218281,0.0541726393346883,-0.1013458284443814,,,,,,
C8_S0_B2,C_Q1_Q2__S_baseline__B_B2,C8,S0,B2,9,2.57798266503555,32.44106260963349,0.2329951606673455,1.5184835949009652,11.074495958458044,204,True,885939,1,7.616391552625634e-06,0.129932765950877,4.956036777227198,0.7357253443164113,4.036543267924103,0.0493065444773605,-0.0874744127827818,,,,,,
C8_S0_B3,C_Q1_Q2__S_baseline__B_B3,C8,S0,B3,9,4.03666737722984,33.89974732182778,0.2338296576040546,1.508857748235527,11.153966990146802,204,True,885939,1,9.10707853813903e-05,3.787478825135944,3.3559287216535107,0.2273332810984704,1.808750122790311,0.0538522259449695,-0.1005557609252413,,,,,,
C8_S1_B1,C_Q1_Q2__S_x_reset__B_B1,C8,S1,B1,10,1.9876126013459157,35.16881253978808,0.2315205729118254,1.5060248317384657,10.934762239009654,204,True,885939,1,0.0067805018133338,1.834801241617639,0.2709992538735584,0.0002999569721904,1.4468097158527766,0.0478325951811352,-0.0873421212476843,,,,,,
C8_S1_B2,C_Q1_Q2__S_x_reset__B_B2,C8,S1,B2,10,2.015114919640027,35.19631485808219,0.2315361796939254,1.505195213503095,10.936236511480573,204,True,885939,1,4.17631712192128e-05,6.761051209307332,0.0938248993745592,0.3670266989297517,5.483352691691464,0.0477532035642236,-0.0871089131853659,,,,,,
C8_S1_B3,C_Q1_Q2__S_x_reset__B_B3,C8,S1,B3,10,1.990583410568,35.17178334901016,0.2315222587107401,1.50618712459351,10.934921480818671,204,True,885939,1,0.0092942792303749,1.8283257838245204,0.2422632822839761,0.6959714507437282,1.456654731587997,0.0478114383151088,-0.0872874612658441,,,,,,
C8_S2_B1,C_Q1_Q2__S_K_reset__B_B1,C8,S2,B1,10,6.045131657141438,39.2263315955836,0.2338345086339658,1.5094611046296202,11.15442979533,204,True,885939,1,0.0963779439878902,9.955299265200354,4.841675566205175,0.0018116589750908,4.782556845300999,0.0538455330708127,-0.1005313069045134,,,,5.6766554952182696e-08,,
C8_S2_B2,C_Q1_Q2__S_K_reset__B_B2,C8,S2,B2,10,4.7007992779895975,37.88199921643176,0.2330653076866137,1.5182747869214126,11.081165279999407,204,True,885939,1,0.0087714747557415,0.0719406150930501,2.2409739098889783,0.777153859041926,1.832978925320398,0.0495489540419732,-0.0886863280164474,,,,0.001440279646332,,
C8_S2_B3,C_Q1_Q2__S_K_reset__B_B3,C8,S2,B3,10,6.035985475019457,39.21718541346162,0.2338292667981058,1.5089393858208475,11.153929706313308,204,True,885939,1,0.0208997737563933,8.348000677900751,1.5373455029658525,0.9957502545907508,4.076561960271066,0.0537901080802651,-0.1003679114271266,,,,1.1425707593653547e-11,,
C9_S0_B1,C_Q1_Q3__S_baseline__B_B1,C9,S0,B1,9,4.366598007954293,34.22967795255224,0.2340188212502561,1.5085040696375052,11.172020974669303,204,True,885939,1,9.402387961155324e-06,2.2708829736909166,2.596842866463131,0.354825323802729,1.879629230884819,0.0524526704527786,-0.0960756871343075,-4.9999999979484775,,,,-4.265239256132921,
C9_S0_B2,C_Q1_Q3__S_baseline__B_B2,C9,S0,B2,9,2.613222582666422,32.476302527264366,0.2330152858753616,1.5205522003733185,11.076409184121603,204,True,885939,1,0.0005046138866464,0.0114345818810049,1.8993457380736296,0.7373688936296485,2.0446892065473135,0.0482304980229674,-0.0846278365430644,-1.94170479229132,,,,0.5377050460782092,
C9_S0_B3,C_Q1_Q3__S_baseline__B_B3,C9,S0,B3,9,4.366460566026747,34.22954051062469,0.2340187424169412,1.5084878203269088,11.172013447690968,204,True,885939,1,1.0349933969781738e-09,2.332652959872703,3.6313453326208993,0.8314298808949141,1.93059226767519,0.0525633418469641,-0.0962850642205237,-4.976812331699422,,,,-3.2557824509478275,
C9_S1_B1,C_Q1_Q3__S_x_reset__B_B1,C9,S1,B1,10,2.096322629779827,35.27752256822199,0.2315822688956525,1.5053528780050178,10.940590842439091,204,True,885939,1,0.0160284830393504,2.111989539565024,0.0355447576722021,0.928070148847338,2.395325655734868,0.0468122590119637,-0.0846096289522883,3.787332396681259,,,,-4.496326949911683,
C9_S1_B2,C_Q1_Q3__S_x_reset__B_B2,C9,S1,B2,10,0.9237030147189672,34.10490295316113,0.2309176413302421,1.515685669025603,10.87788324381456,204,True,885939,1,0.0591253266532836,1.0756830505853103,1.515123239714716,0.9903960526534225,1.303798472466322,0.0463808050763761,-0.0898222662052338,-4.664122194218972,,,,-4.8052341325193275,
C9_S1_B3,C_Q1_Q3__S_x_reset__B_B3,C9,S1,B3,10,2.1039751481302105,35.28517508657237,0.2315866125333538,1.5044312950225318,10.941001257353452,204,True,885939,1,0.0076074305049796,2.6337842817365997,0.915737318562488,0.005,2.742574303098418,0.0477204750850193,-0.0863202491671477,-3.4392214405949697,,,,-3.3511554301116497,
C9_S2_B1,C_Q1_Q3__S_K_reset__B_B1,C9,S2,B1,10,6.364073720692334,39.545273659134494,0.2340173733852999,1.5084856961837625,11.171882733415597,204,True,885939,1,5.318068721626404e-07,4.973600273458965,1.497357214945347,0.9992922259780416,4.11518001292616,0.0525129888488248,-0.0962052492497181,-2.2734092223463067,,,,-3.798877857045464,
C9_S2_B2,C_Q1_Q3__S_K_reset__B_B2,C9,S2,B2,10,4.581914785716867,37.76311472415903,0.2329974061808375,1.5204405313779723,11.074709422547627,204,True,885939,1,3.820242843280461e-05,0.0114161031713189,3.051873732861387,0.7080867288015331,3.070816540399181,0.0481822066172951,-0.0843217030146541,-4.999885117342515,,,,0.4180255335419939,
C9_S2_B3,C_Q1_Q3__S_K_reset__B_B3,C9,S2,B3,10,6.367386773189532,39.54858671163169,0.234019273667141,1.5085203442211417,11.172064171330032,204,True,885939,1,8.025194497450403e-09,1.9683124390746476,2.5240117355766434,0.9956143471435284,1.6284495728852602,0.0525652625857687,-0.0962857057812015,4.262532698715623,,,,-3.5853574914336104,
C10_S0_B1,C_Q2_Q3__S_baseline__B_B1,C10,S0,B1,9,4.038550104229923,33.90163004882787,0.2338307366198035,1.508299614487981,11.154069931184624,204,True,885939,1,3.7761162443471956e-07,3.4306034830053944,4.211736518534591,0.0752903487694324,1.739822652575217,0.0537145283216317,-0.1001194698625849,,,,,0.0,
C10_S0_B2,C_Q2_Q3__S_baseline__B_B2,C10,S0,B2,9,1.82083777377046,31.6839177183684,0.2325631814771734,1.522631120360606,11.033469209272084,204,True,885939,1,2.698589053203335e-07,19.526023629758388,0.1112950053211904,0.673738504923376,3.66891664656,0.0494951327487838,-0.0958343378089847,,,,,4.847011018867302,
C10_S0_B3,C_Q2_Q3__S_baseline__B_B3,C10,S0,B3,9,4.038550104229923,33.90163004882787,0.2338307366198035,1.508299614487981,11.154069931184624,204,True,885939,1,3.7761162443471956e-07,3.4306034830053944,4.211736518534591,0.0752903487694324,1.739822652575217,0.0537145283216317,-0.1001194698625849,,,,,0.0,
C10_S1_B1,C_Q2_Q3__S_x_reset__B_B1,C10,S1,B1,10,2.024997982181226,35.20619792062339,0.2315417883073065,1.5050046078673076,10.936766345439292,204,True,885939,1,0.008761344306147,1.9296567489143113,1.647006633472468,0.1666960098189708,1.6145520076245297,0.0477524745855575,-0.0869569767426039,,-0.4507322364619559,0.5279905117214735,,0.0,
C10_S1_B2,C_Q2_Q3__S_x_reset__B_B2,C10,S1,B2,10,0.9120616052568344,34.093261543699,0.230911052682046,1.514745100451383,10.877262507149052,204,True,885939,1,0.1567972692004947,3.689103540850487,1.8150906804911888,0.9946576799870108,3.364091135420267,0.0465451700576942,-0.0888131348681597,,-0.5496980877801017,0.5495516715202102,,-4.863950132539518,
C10_S1_B3,C_Q2_Q3__S_x_reset__B_B3,C10,S1,B3,10,2.0233133561814114,35.204513294623574,0.2315408322766414,1.5053525288170069,10.936676030317402,204,True,885939,1,0.1223635735041625,6.5013961596210805,0.9783437729919172,0.0008647611710879,5.309016293932514,0.0477124228215963,-0.0870481365695238,,-0.5392550476813114,0.5327080025964102,,-4.385086638454229,
C10_S2_B1,C_Q2_Q3__S_K_reset__B_B1,C10,S2,B1,10,6.036999046211735,39.218198984653895,0.2338298476875742,1.508554675818201,11.153985124597211,204,True,885939,1,1.7833282996199142e-09,3.9399103599424903,3.766584970824421,0.9763814160436716,1.973202349711403,0.0537497486117964,-0.1001942541091853,,-1.0213872577551706,,,1.341355593980048e-19,
C10_S2_B2,C_Q2_Q3__S_K_reset__B_B2,C10,S2,B2,10,3.919485001398826,37.10068493984099,0.2326194179643699,1.5192211772598578,11.038805897272772,204,True,885939,1,3.0057363654304945e-05,17.541308029477445,0.1125925611662533,0.7128553504265933,4.071794270456666,0.0491369299671799,-0.0945162703144554,,-4.586911787641829,,,4.971320790164357,
C10_S2_B3,C_Q2_Q3__S_K_reset__B_B3,C10,S2,B3,10,6.031797470661408,39.21299740910357,0.2338268666192763,1.5086273993515196,11.153700724809728,204,True,885939,1,0.0021330216102631,17.17390832199262,0.0007954503184266,0.2163540207009501,8.403036801242438,0.0537883360484361,-0.1003742001243995,,-1.067426181954198,,,-3.48473289105129,
C11_S0_B1,C_Q1_Q2_R__S_baseline__B_B1,C11,S0,B1,10,4.644445398011163,37.82564533645333,0.2330331184038682,1.5176015669270493,11.078104591698382,204,True,885939,1,0.265324081189325,0.9007347634751997,0.0420563771899809,0.0010243100709227,0.9508467655911036,0.0548291542326855,-0.0987517926154009,-0.0851334951531135,,,,,
