exp,model_id,model_name,q1,q2,q3,lambda,d0,alpha_d0,alpha_q1,alpha_q2,alpha_q3,r_base,r_low,x_reset,k_reset
2,C4_S1_B2,C_R__S_x_reset__B_B2,0.8943289930474755,0.219968028953869,0.859590739577376,0.323241132709789,0.19318747216866716,-0.20604515371675,,,,4.25369954678792,1.1291238329310012,0.39105974508413976,
2,C4_S1_B3,C_R__S_x_reset__B_B3,1.6877161575006299,0.2936978621589501,1.9951232587384935,0.6942517763383648,0.1927530231992297,-0.2057584683795086,,,,3.4165370153633727,1.1145634919490057,0.5110198397125126,
2,C4_S2_B1,C_R__S_K_reset__B_B1,2.0576265784297023,0.29912647728822217,2.2590330258603086,0.5123783102536257,0.1931847234954162,-0.20493203153562886,,,,2.146939177306393,1.2344549094181323,,0.04488162962350521
2,C4_S2_B2,C_R__S_K_reset__B_B2,1.0633325283371944,0.20551071120962724,0.8157451201952327,0.49854294001701455,0.19437431938758004,-0.20582517784137247,,,,3.9170873592930664,1.1439939563315433,,0.03653398425138351
2,C4_S2_B3,C_R__S_K_reset__B_B3,2.0617621609260515,0.29992413890295,2.3660242450386346,0.4934080677616905,0.19360757660488784,-0.20535670984793689,,,,2.4900695417700045,1.2111499875109861,,0.04504726303695314
2,C5_S0_B1,C_Q1_R__S_baseline__B_B1,3.3828519622853572,0.3402803327794633,2.690745667767779,0.570917259366078,0.19326929511562832,-0.20495607006310126,0.1641060363964696,,,3.073622207378292,0.2613860058097034,,
2,C5_S0_B2,C_Q1_R__S_baseline__B_B2,3.4558667607264155,0.11789007831470419,0.6679695251380886,0.4946349180753258,0.193706812242075,-0.2049693224363474,-0.06710573354998944,,,4.716615015233532,0.3890670665983639,,
2,C5_S0_B3,C_Q1_R__S_baseline__B_B3,3.8711675856903813,0.3176721452731285,2.659310549384662,0.5767025695241645,0.19350873343476183,-0.20521299090113887,-0.029119250856274616,,,2.4900235175236696,0.2695695725534014,,
2,C5_S1_B1,C_Q1_R__S_x_reset__B_B1,3.84328686000179,0.2933252732473521,2.885159851694162,0.4113182269002929,0.19252091543124236,-0.2046693979820964,-0.015823471348400533,,,2.996503673033371,0.509574949232841,0.4970405490315568,
2,C5_S1_B2,C_Q1_R__S_x_reset__B_B2,3.9494156214253007,0.15623859167268192,0.5536537211107407,0.5123680656046253,0.19342747072599106,-0.20561640040248255,-0.34459887000962836,,,4.492644049062592,0.5782072756412557,0.5107766952071904,
2,C5_S1_B3,C_Q1_R__S_x_reset__B_B3,4.0033842740967645,0.2802959224870687,2.686318654812473,0.4783571895548393,0.1928767582167729,-0.20522184803420407,-0.14472491799004897,,,3.0801340908061916,0.466189484034982,0.32768422927105384,
2,C5_S2_B1,C_Q1_R__S_K_reset__B_B1,3.689891372177968,0.32139631070522773,2.351363266506961,0.4843804953972105,0.19420397042287413,-0.20519268507385904,-0.604111981873011,,,3.293854627052175,1.2849632261302837,,0.02494294062319292
2,C5_S2_B2,C_Q1_R__S_K_reset__B_B2,3.8498394943478615,0.1332197644281383,0.7319952874021801,0.4974118545723879,0.19406831757419649,-0.20431475997811105,-1.1985149618385058,,,4.744560677131198,0.9473285645828543,,0.020865776922483887
2,C5_S2_B3,C_Q1_R__S_K_reset__B_B3,3.815170515129719,0.3396353778863255,2.0519717164828255,0.42108024780145625,0.19384550816771504,-0.20506244861499373,-0.7525998945391528,,,2.8912147500777796,1.0495475149024611,,0.027947950761358423
2,C6_S0_B1,C_Q2_R__S_baseline__B_B1,1.4991742054629982,1.8281578124018487,2.5326031633931128,0.44962542542289036,0.19376400636582475,-0.2061606229803801,,-2.931202024533566,,2.239182141687584,1.0763025456014446,,
2,C6_S0_B2,C_Q2_R__S_baseline__B_B2,1.0421876648902422,0.8827568804847182,0.6409797465508342,0.3907161983774677,0.19421740632285456,-0.2062083706830302,,-4.98108843342627,,6.027508517894329,1.1248653084539133,,
2,C6_S0_B3,C_Q2_R__S_baseline__B_B3,1.4996019898486663,1.7474068054027954,2.13845550581257,0.37685733707175506,0.19316226547468715,-0.20582847576747818,,-2.931936500763431,,2.2098871097791464,1.0774321234471642,,
2,C6_S1_B1,C_Q2_R__S_x_reset__B_B1,1.4751849108861874,1.813188680115312,3.236541027021109,0.5701152736504441,0.1931357017867187,-0.20632322356917596,,-3.9376117546799647,,2.659738066616219,1.1272442045341557,0.20453193180882917,
2,C6_S1_B2,C_Q2_R__S_x_reset__B_B2,0.7107009618925769,1.410606298340366,0.84702672094655,0.34553663790526973,0.19329260087137132,-0.20734824773162666,,-3.967346220206211,,4.914824708004446,1.1298144971269133,0.33411924968447854,
2,C6_S1_B3,C_Q2_R__S_x_reset__B_B3,1.4914108065730824,1.7306836499193237,2.9829166785073045,0.4744479916413111,0.19315991767545768,-0.20642623840976873,,-3.3819282035320084,,2.287215386302474,1.1149639066996153,0.20820978108672994,
2,C6_S2_B1,C_Q2_R__S_K_reset__B_B1,1.563881926607805,1.8633864039404278,2.442292718838855,0.6283641729831699,0.19410292165637041,-0.206310698421737,,-2.7268193926854987,,2.057780044982775,1.0533645969625283,,0.02412279807693857
2,C6_S2_B2,C_Q2_R__S_K_reset__B_B2,0.9891720560534047,0.9445218244670126,0.7858041276470709,0.4664010268402876,0.1943914501664548,-0.20564623875929017,,-3.6269207016846825,,5.496423390646886,1.1493912488636555,,0.03533215042450801
2,C6_S2_B3,C_Q2_R__S_K_reset__B_B3,1.558330561996825,1.8141784466053301,2.4206518301298634,0.554664151000792,0.19380028893824466,-0.20631866236301313,,-2.7323360921174578,,3.79299676490366,1.0563751302503883,,0.02953003809291657
2,C7_S0_B1,C_Q3_R__S_baseline__B_B1,1.8480553847988732,0.29363235229469936,2.7966088800641713,0.5970549595600398,0.1928706613244654,-0.2050729610457746,,,-3.552286109409241,2.853544951367979,1.1170882041340597,,
2,C7_S0_B2,C_Q3_R__S_baseline__B_B2,1.0544741089691536,0.006563734229634013,1.3971078115142417,0.4667182872191722,0.1944163220185848,-0.20718940899008514,,,0.28218610226923463,4.349361829851183,1.141060262801685,,
2,C7_S0_B3,C_Q3_R__S_baseline__B_B3,1.8606255677731929,0.28590650782224686,2.2781648023514887,0.5280104776702603,0.19303866537311523,-0.20532991722852217,,,-2.045154424134687,3.0295798802426774,1.1173616484836122,,
2,C7_S1_B1,C_Q3_R__S_x_reset__B_B1,1.6678341467789932,0.2942649205573668,2.527544770402267,0.49532014552909537,0.19256048628654562,-0.20623321413578843,,,-1.896642165676851,2.9196906627477945,1.1025840719153643,0.34036850411939074,
2,C7_S1_B2,C_Q3_R__S_x_reset__B_B2,1.0518887045715883,0.15388429463368145,1.696953133459087,0.49505187750402796,0.19405535797537687,-0.20664833151677223,,,-1.3071551846898215,5.297173838485838,1.1327758972743933,0.34586290725521024,
2,C7_S1_B3,C_Q3_R__S_x_reset__B_B3,1.6668527114063378,0.3013347795366357,2.1670248512360724,0.42746314755602266,0.19217805048682501,-0.20549108069601593,,,-2.344119905010786,2.4564808550780537,1.107688608940281,0.3430246474007815,
2,C7_S2_B1,C_Q3_R__S_K_reset__B_B1,1.9087716336938427,0.29492150229584685,2.711148404149849,0.4288895560390348,0.19319235533407877,-0.2052134863236388,,,-2.0577942802904903,4.308977473323845,1.0957094794775146,,0.027538706654523994
2,C7_S2_B2,C_Q3_R__S_K_reset__B_B2,1.1674567426640108,0.006904845570497473,1.4756236263813896,0.46641613926929176,0.19472952674965105,-0.20684323596267137,,,-0.685005513469797,5.568788597180771,1.1678756063037987,,0.03224122902455976
2,C7_S2_B3,C_Q3_R__S_K_reset__B_B3,1.9020816251811958,0.306750991858796,2.573869843014707,0.43442492869072136,0.19321006990966813,-0.20524709010862993,,,-1.894163723050149,3.7515398242865987,1.0940058856288255,,0.02981400583911276
2,C8_S0_B1,C_Q1_Q2__S_baseline__B_B1,4.843486980249853,1.7535814658854116,2.7150788546543656,0.5609052520714661,0.19516319103516733,-0.20487333755907222,0.1538465141063873,-1.6591346042537989,,3.2388579368395924,,,
2,C8_S0_B2,C_Q1_Q2__S_baseline__B_B2,6.503869598375968,1.5671212943022892,1.4713362447398746,0.4773606423136581,0.19764731939399496,-0.2048150540844763,0.3208868064501363,-3.2480331649574476,,4.569642399996105,,,
2,C8_S0_B3,C_Q1_Q2__S_baseline__B_B3,5.011928109549897,1.750308175405362,3.0513656226833903,0.4883018758841004,0.19521213540812765,-0.20479225368095236,0.19885204605443618,-1.6779333829446597,,3.313302778878874,,,
2,C8_S1_B1,C_Q1_Q2__S_x_reset__B_B1,4.977524169149619,1.4276172869628037,2.041417990550221,0.481280085539929,0.19433061350766437,-0.20551104864894826,-0.14116580633776066,-0.2834065525174434,,3.6410281996889995,,0.4375858254449076,
2,C8_S1_B2,C_Q1_Q2__S_x_reset__B_B2,4.460916396299056,1.3545592819990793,1.0026819114734014,0.26111516118653955,0.19666053163876612,-0.20701283627748535,-1.1974076932339928,-0.6050192450054553,,3.900509526962701,,0.42720782346633046,
2,C8_S1_B3,C_Q1_Q2__S_x_reset__B_B3,4.7231203279010625,1.2681145574087642,2.8711137547370913,0.5356057390627543,0.19462732020167461,-0.20583157833210752,-0.1899809479013798,-0.23425044877587498,,3.4449053920931236,,0.4430947008222166,
2,C8_S2_B1,C_Q1_Q2__S_K_reset__B_B1,4.93062188635663,1.812200184861499,1.450678448264304,0.48818370065912703,0.19523342179382572,-0.20433850799817438,-0.2350642591499398,-0.18925003811557334,,3.114161080895803,,,0.04223148168104518
2,C8_S2_B2,C_Q1_Q2__S_K_reset__B_B2,6.120532406485851,1.3971366260803124,1.6961716957759498,0.4488133168110353,0.19762901264966404,-0.2040188086267767,-0.10660721661894787,-2.298358752106711,,4.523980947272402,,,0.043465013166607246
2,C8_S2_B3,C_Q1_Q2__S_K_reset__B_B3,4.913757247887531,1.783213642281079,2.3978590757301985,0.405317956506248,0.19558578807723964,-0.204740594089007,-0.24138566257769464,-0.21930977909040017,,3.1411947651197467,,,0.040221253035744114
2,C9_S0_B1,C_Q1_Q3__S_baseline__B_B1,4.526992299260812,0.9340911175783191,2.6222927832425884,0.6343671983306718,0.1950956528126625,-0.204186775178151,-0.30875959334397934,,-1.7569982460841813,3.0789547842602003,,,
2,C9_S0_B2,C_Q1_Q3__S_baseline__B_B2,5.013162155755241,0.029291870118729788,1.854149476136564,0.5163291691269506,0.19774360424040668,-0.20659755668882251,-0.43482778662056637,,-1.0720654820961015,3.869298588802029,,,
2,C9_S0_B3,C_Q1_Q3__S_baseline__B_B3,4.06095006725796,0.8897981257731034,2.5547693642673,0.6648773419486912,0.19505284132739617,-0.20422454190957093,-0.3153105412235097,,-1.4666635257574696,3.099140694312061,,,
2,C9_S1_B1,C_Q1_Q3__S_x_reset__B_B1,4.789760231132845,1.0921912217140286,2.8302969123025523,0.38955037872719606,0.19379268272448796,-0.20455166842464756,-0.17757229753572557,,-3.228148949741532,3.8537485418508237,,0.4719671868696416,
2,C9_S1_B2,C_Q1_Q3__S_x_reset__B_B2,4.768566377999782,0.10651293150777481,1.7221370147145647,0.5561920411988511,0.19805336841940482,-0.2077077239925017,-0.6961127887659952,,-0.6790204499139627,3.8329603236785768,,0.5575806400700092,
2,C9_S1_B3,C_Q1_Q3__S_x_reset__B_B3,4.014749842449,0.6928063569661677,2.4372450377015755,0.4667588805920557,0.19381856470762607,-0.2046716779426837,-0.18228225081934146,,-2.184281005898551,3.33312257887506,,0.47644006283292223,
2,C9_S2_B1,C_Q1_Q3__S_K_reset__B_B1,5.220805411447381,0.2797894480065841,2.7314591514622033,0.6109930550620283,0.19545738690085973,-0.2044112802257407,-0.3493158608747245,,-2.593559560740513,3.0020902604415527,,,0.04544139436778546
2,C9_S2_B2,C_Q1_Q3__S_K_reset__B_B2,5.087099389445291,0.03455275213307662,1.612980361166413,0.509892366650821,0.1971032250183321,-0.20638483072032268,-0.2815281280961942,,-0.02929324517515725,3.8380287017848276,,,0.04497070287898005
2,C9_S2_B3,C_Q1_Q3__S_K_reset__B_B3,5.50475926622874,0.3130768973132735,2.978425190715997,0.6497391383888135,0.19549213113581684,-0.20439674733708382,-0.34801665647723995,,-2.1286891498124736,3.3068632861246425,,,0.045129152789984264
