Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,492.061,1,492.0611,,,,495.1944,495.6942,494.6778,495.1944,493.0612,212,494.6778,495.6942,496.1942,496.1942,498.2112,1745.9,498.2114,4,499.211,1,28,58,19,1,1.6,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,499.2112,1,499.2113,,,,501.5446,502.0443,501.0279,501.5445,500.2111,201,501.0278,502.0443,502.5444,502.5444,503.7778,881.6,503.7779,4,504.7777,1,29,59,10,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,504.7779,2,507.5278,s,2.7265,,510.278,510.7778,509.7612,510.278,508.5446,132,509.7612,510.7778,511.2778,511.2779,512.9946,1351.9,512.9947,4,513.9945,2,0,60,12,1,1.2,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,513.9947,2,513.9955,,,,516.5447,517.0445,516.028,516.5447,515.0114,35,516.0279,517.0445,517.5445,517.5446,519.131,1222.8,519.1311,4,520.1279,2,1,61,16,1,1,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,520.128,2,520.1282,,,,522.4781,522.9779,521.9614,522.4781,521.1447,174,521.9614,522.9779,523.4779,523.4779,524.7114,909.1,524.7114,4,525.7114,2,2,62,15,1,0.8,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,525.7115,2,525.7117,,,,528.8616,529.3615,528.3449,528.8615,526.7283,204,528.3448,529.3615,529.8614,529.8614,531.9615,1644.8,531.9615,3,532.9614,2,3,63,24,1,1.6,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,532.9615,2,532.9616,,,,535.8949,536.3948,535.3782,535.8948,533.9617,327,535.3782,536.3948,536.8947,536.8948,538.6117,1388.6,538.6117,3,539.6114,2,4,64,23,1,1.4,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,539.6117,2,539.6117,,,,541.945,542.4449,541.4284,541.945,540.6118,346,541.4283,542.4449,542.9449,542.9449,544.0784,789.9,544.0785,3,545.0782,2,5,65,5,1,0.8,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,545.0785,2,545.0785,,,,548.0284,548.5283,547.5118,548.0284,546.0951,37,547.5117,548.5283,549.0283,549.0283,550.8284,1406.2,550.8285,3,551.8283,2,6,66,8,1,1.4,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,551.8285,2,551.8285,,,,554.1786,554.6783,553.6618,554.1786,552.8452,233,553.6618,554.6783,555.1784,555.1784,556.4785,973.9,556.4786,4,557.4784,2,7,67,10,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,557.4786,2,557.4786,,,,560.4286,560.9285,559.9119,560.4286,558.4952,132,559.9119,560.9285,561.4284,561.4285,563.2286,1429.6,563.2287,3,564.2286,2,8,68,3,1,1.4,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,564.2287,2,564.2288,,,,566.762,567.2619,566.2454,566.7619,565.2287,257,566.2454,567.2619,567.7619,567.7619,569.1286,1040.1,569.1286,3,570.1285,2,9,69,6,1,1,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,570.1287,2,570.1288,,,,573.0622,573.5619,572.5454,573.0622,571.1287,101,572.5454,573.5619,574.0619,574.062,575.8287,1380.6,575.8288,3,576.8287,2,10,70,13,1,1.4,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,576.8289,2,576.8289,,,,579.5789,580.0787,579.0622,579.5788,577.8456,95,579.0622,580.0787,580.5786,580.5786,582.2288,1348,582.2289,4,583.2287,2,11,71,27,1,1.2,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,583.2289,2,583.229,,,,585.7789,586.2787,585.2623,585.7788,584.2455,300,585.2622,586.2788,586.7788,586.7788,588.1789,1062,588.1789,4,589.1789,2,12,72,26,1,1,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,589.179,2,589.179,,,,591.7291,592.2289,591.2123,591.7289,590.1957,257,591.2123,592.2289,592.7289,592.7289,593.9818,962.2,593.9819,3,594.9789,2,13,73,21,1,1,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,594.9791,2,594.9792,,,,597.7291,598.229,597.2124,597.729,595.9957,130,597.2123,598.229,598.7288,598.7288,600.1623,1122.4,600.1623,2,601.1623,2,14,74,17,1,1.2,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,601.1624,2,601.1625,,,,604.3125,604.8124,603.7959,604.3125,602.1791,130,603.7958,604.8124,605.3123,605.3123,606.9958,1352.9,606.9959,2,607.9957,2,15,75,19,1,1.6,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,607.9959,2,607.996,,,,611.1292,611.629,610.6126,611.1292,608.9959,158,610.6125,611.6291,612.1291,612.1291,613.9959,1551.5,613.996,3,614.9959,2,16,76,4,1,1.6,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,614.9961,2,614.9962,,,,618.146,618.6459,617.6294,618.146,616.0127,266,617.6293,618.6459,619.1458,619.1459,620.8959,1388.9,620.8961,2,621.8959,2,17,77,29,1,1.6,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,621.8961,2,621.8962,,,,624.2461,624.7459,623.7294,624.2461,622.9127,114,623.7293,624.7459,625.2459,625.2459,626.7656,954.6,626.7657,4,627.7626,2,18,78,25,1,0.8,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,627.7629,2,627.7629,,,,630.9129,631.4127,630.3961,630.9128,628.7795,59,630.3961,631.4127,631.9127,631.9127,634.1325,1791.9,634.1325,4,635.1295,2,19,79,9,1,1.6,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,635.1296,2,635.1297,,,,637.8796,638.3794,637.3629,637.8796,636.1463,84,637.3629,638.3794,638.8794,638.8794,640.7129,1402.7,640.713,4,641.7128,2,20,80,7,1,1.2,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,641.713,2,641.7131,,,,644.0631,644.5629,643.5463,644.0631,642.7296,331,643.5463,644.5629,645.0629,645.063,646.4989,1130.3,646.499,5,647.4962,2,21,81,20,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,647.4965,2,647.4965,,,,650.2297,650.7296,649.713,650.2297,648.4964,330,649.713,650.7297,651.2297,651.2297,652.6464,1051.5,652.6464,2,653.6463,2,22,82,2,1,1.2,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,653.6465,2,653.6465,,,,656.7797,657.2797,656.2632,656.7797,654.6481,96,656.2632,657.2797,657.7797,657.7797,659.6465,1353.9,659.6466,2,660.6464,2,23,83,14,1,1.6,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,660.6465,2,660.6466,,,,663.1799,663.6797,662.6633,663.1798,661.6466,272,662.6632,663.6798,664.1797,664.1798,665.8299,1203,665.83,4,666.8298,2,24,84,11,1,1,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,666.83,2,666.8301,,,,669.7799,670.2799,669.2634,669.7799,667.8466,31,669.2633,670.2799,670.7799,670.7799,672.5467,1392.8,672.5468,3,673.5466,2,25,85,28,1,1.4,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,673.5468,2,673.5469,,,,675.8968,676.3967,675.3801,675.8967,674.5636,203,675.38,676.3967,676.8966,676.8966,678.2134,984.5,678.2135,4,679.2133,2,26,86,0,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,679.2135,2,679.2136,,,,682.1635,682.6633,681.6468,682.1635,680.2301,282,681.6468,682.6634,683.1634,683.1634,684.7663,1331.8,684.7665,3,685.7635,2,27,87,18,1,1.4,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,685.7636,2,685.7638,,,,688.3137,688.8134,687.7969,688.3136,686.7802,166,687.7969,688.8134,689.3134,689.3134,690.6803,1063.7,690.6803,4,691.6801,2,28,88,1,1,1,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,691.6803,2,691.6803,,,,694.4304,694.9303,693.9153,694.4303,692.697,299,693.9153,694.9303,695.4302,695.4302,697.0636,1318.9,697.0638,4,698.0636,2,29,89,22,1,1.2,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,698.0638,3,700.247,s,2.1509,,703.3971,703.897,702.8805,703.3971,701.2638,229,702.8805,703.897,704.397,704.397,706.6138,1841.8,706.6138,4,707.6136,3,0,90,29,1,1.6,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,707.6139,3,707.6145,,,,710.7495,711.2471,710.2472,710.7495,708.6305,76,710.2472,711.2471,711.7471,711.7471,713.7472,1712.3,713.7472,4,714.747,3,1,91,24,1,1.6,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,714.7472,3,714.7473,,,,717.6974,718.1972,717.1806,717.6973,715.7639,150,717.1806,718.1972,718.6972,718.6972,720.6806,1605.9,720.6807,4,721.6806,3,2,92,23,1,1.4,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,721.6807,3,721.6808,,,,724.4308,724.9305,723.914,724.4307,722.6975,257,723.914,724.9305,725.4306,725.4306,727.1307,1348.4,727.1308,4,728.1306,3,3,93,7,1,1.2,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,728.1308,3,728.1308,,,,730.8808,731.3807,730.3642,730.8808,729.1475,81,730.3641,731.3807,731.8807,731.8807,733.5141,1300.4,733.5141,4,734.5141,3,4,94,2,1,1.2,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,734.5142,3,734.5143,,,,736.8642,737.364,736.3475,736.8641,735.5308,0,736.3474,737.364,737.8641,737.8641,739.4974,1292.6,739.4975,5,740.4974,3,5,95,5,1,0.8,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,740.4977,3,740.4977,,,,743.4476,743.9475,742.9311,743.4476,741.5143,90,742.9311,743.9475,744.4475,744.4475,746.0644,1297,746.0645,2,747.0643,3,6,96,18,1,1.4,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,747.0644,3,747.0644,,,,749.6144,750.1142,749.0977,749.6144,748.0811,108,749.0977,750.1142,750.6141,750.6141,751.831,880.5,751.8311,2,752.831,3,7,97,21,1,1,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,752.8311,3,752.8312,,,,755.3811,755.881,754.8643,755.3811,753.8477,306,754.8643,755.881,756.381,756.381,758.0172,1308.8,758.0172,5,759.0144,3,8,98,1,1,1,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,759.0145,3,759.0146,,,,761.7478,762.2476,761.2312,761.7477,760.0146,17,761.2311,762.2477,762.7477,762.7477,764.3812,1310,764.3813,4,765.3811,3,9,99,27,1,1.2,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,765.3813,3,765.3814,,,,767.7146,768.2144,767.1979,767.7146,766.3814,135,767.1978,768.2144,768.7172,768.7172,770.2812,1129,770.2813,5,771.2812,3,10,100,10,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,771.2814,3,771.2815,,,,773.8146,774.3146,773.298,773.8146,772.2813,306,773.2979,774.3146,774.8145,774.8145,776.5147,1249.6,776.5148,4,777.5146,3,11,101,11,1,1,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,777.5147,3,777.5148,,,,779.8647,780.3646,779.3481,779.8647,778.5314,156,779.348,780.3646,780.8647,780.8647,782.2648,1093.8,782.2649,5,783.2646,3,12,102,25,1,0.8,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,783.2649,3,783.2649,,,,786.0149,786.5147,785.4982,786.0148,784.2815,181,785.4982,786.5147,787.0148,787.0148,788.5149,1109.4,788.5149,2,789.5148,3,13,103,12,1,1.2,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,789.5149,3,789.515,,,,792.4649,792.9647,791.9483,792.4649,790.5316,283,791.9483,792.9647,793.4648,793.4649,795.3316,1537.9,795.3317,4,796.3314,3,14,104,8,1,1.4,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,796.3316,3,796.3317,,,,798.6844,799.1815,798.165,798.6844,797.3484,164,798.1649,799.1815,799.6815,799.6816,801.1983,1205.5,801.1984,5,802.1983,3,15,105,20,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,802.1985,3,802.1985,,,,805.3318,805.8316,804.8151,805.3317,803.1987,178,804.8151,805.8316,806.3316,806.3317,808.7514,1964.8,808.7515,4,809.7484,3,16,106,9,1,1.6,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,809.7486,3,809.7487,,,,812.0985,812.5983,811.5818,812.0984,810.7651,114,811.5818,812.5984,813.0984,813.0984,814.5985,985.7,814.5986,4,815.5984,3,17,107,0,1,0.8,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,815.5985,3,815.5987,,,,818.5486,819.0484,818.032,818.5486,816.6152,55,818.032,819.0484,819.5485,819.5485,820.8653,1235,820.8654,2,821.8652,3,18,108,3,1,1.4,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,821.8653,3,821.8654,,,,824.1987,824.6985,823.682,824.1987,822.8654,272,823.682,824.6985,825.1986,825.1986,826.182,794.5,826.1821,3,827.1819,3,19,109,15,1,0.8,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,827.182,3,827.1821,,,,829.732,830.2319,829.2153,829.732,828.1987,25,829.2153,830.2319,830.7319,830.732,832.1653,1102.8,832.1655,4,833.1653,3,20,110,6,1,1,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,833.1655,3,833.1655,,,,836.1155,836.6154,835.5989,836.1155,834.1821,224,835.5988,836.6154,837.1153,837.1153,839.0488,1611.6,839.0489,4,840.0487,3,21,111,13,1,1.4,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,840.0489,3,840.049,,,,843.199,843.6988,842.6823,843.199,841.0656,30,842.6823,843.6988,844.1987,844.1987,846.149,1688,846.1491,4,847.1489,3,22,112,14,1,1.6,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,847.149,3,847.1491,,,,850.2991,850.7989,849.7823,850.299,848.1656,352,849.7823,850.7989,851.2989,851.2989,853.349,1666.4,853.3491,3,854.3489,3,23,113,4,1,1.6,0.3,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,854.3492,3,854.3493,,,,857.0658,857.5656,856.5508,857.0657,855.3491,118,856.5507,857.5656,858.0656,858.0656,859.8158,1547.6,859.8159,4,860.8157,3,24,114,17,1,1.2,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,860.8159,3,860.816,,,,863.3493,863.8491,862.8326,863.3492,861.8159,327,862.8326,863.8491,864.3491,864.3491,865.7993,1193.6,865.7994,4,866.7991,3,25,115,16,1,1,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,866.7992,3,866.7993,,,,869.7494,870.2491,869.2327,869.7493,867.8158,164,869.2327,870.2491,870.7492,870.7492,872.5492,1544.3,872.5493,4,873.5492,3,26,116,28,1,1.4,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,873.5494,3,873.5495,,,,876.0994,876.5993,875.5827,876.0993,874.566,280,875.5827,876.5993,877.0993,877.0993,878.7661,1418.5,878.7662,5,879.7659,3,27,117,26,1,1,0.7,Time
,,S16,611856,001,Female,30,2025-05-21_20h44.20.780,Serial_Dependence_U,2023.2.3,Win32,59.88023952,6599bf63f1a902105cb4f395,682cd3dfea4e15896da7c0a6,682dad9203229cb8b0066756,,,,,,,,,,,,879.7661,3,879.7661,,,,882.9161,883.4159,882.3995,882.9161,880.7828,320,882.3994,883.4159,883.916,883.916,885.866,1600.1,885.8662,3,886.8661,3,28,118,19,1,1.6,0.7,Time
